0.000375	-0.024722
0.005895	-0.024722
0.015475	0.463535
0.033005	2.002472
0.042518	3.257108
0.049975	4.066749
0.065558	6.050680
0.073026	6.872682
0.082672	8.189122
0.096208	10.148331
0.105794	11.687268
0.113289	12.707046
0.129167	15.160692
0.138705	16.050680
0.152532	18.232386
0.162100	19.579728
0.169616	20.525340
0.182952	22.144623
0.192516	23.461063
0.202058	24.789864
0.215889	26.625464
0.225440	27.991347
0.239338	29.709518
0.248924	30.970334
0.256411	31.786156
0.272353	33.689740
0.279838	34.381953
0.289401	35.370828
0.303143	36.644005
0.312711	37.552534
0.322302	38.393078
0.335648	39.419036
0.343137	39.888752
0.358987	40.988875
0.366473	41.359703
0.376060	41.977750
0.392044	42.657602
0.399553	43.022250
0.409108	43.423980
0.422859	44.091471
0.432454	44.653894
0.446395	45.420272
0.455980	46.013597
0.465550	46.606922
0.508540	48.597033
0.516063	48.998764
0.525645	49.388133
0.539383	49.870210
0.548944	50.222497
0.562703	50.667491
0.572297	50.982695
0.579799	51.137206
0.595822	51.594561
0.605358	51.718171
0.612889	51.946848
0.628810	52.156984
0.636289	52.348578
0.652273	52.725587
0.661823	52.855377
0.669352	53.127318
0.683038	53.504326
0.692631	53.720643
0.702208	53.974042
0.716051	54.283066
0.725624	54.487021
0.735141	54.610630
0.749168	54.888752
0.758728	55.043263
0.772065	55.203956
0.779561	55.271941
0.789132	55.463535
0.802953	55.506799
0.812540	55.661310
0.822109	55.661310
0.835913	55.840544
0.845483	55.914710
0.859496	56.093943
0.869063	56.192831
0.878607	56.236094
0.892564	56.390606
0.902132	56.526576
0.909648	56.483313
0.925609	56.576020
0.935146	56.644005
0.949020	56.786156
0.958632	56.841780
0.966152	56.990111
0.982228	57.008653
0.991746	57.101360
0.999277	57.187886
1.015376	57.175525
1.022876	57.187886
1.032470	57.194067
1.046317	57.367120
1.055893	57.398022
1.071770	57.398022
1.079317	57.478368
1.088905	57.447466
1.102269	57.447466
1.111825	57.496910
1.119398	57.608158
1.135172	57.669963
1.142696	57.793572
1.159363	57.731768
1.168954	57.762670
1.178567	57.818294
1.192553	57.855377
1.202125	57.824475
1.211660	57.898640
1.225647	57.861557
1.235225	57.849197
1.249122	57.861557
1.258724	57.861557
1.266221	57.991347
1.282218	58.022250
1.291769	58.034611
1.299315	57.935723
1.315256	57.978986
1.322763	58.133498
1.338767	58.040791
1.348336	58.170581
1.355871	58.096415
1.371959	58.244747
1.379462	58.281829
1.389081	58.263288
1.405161	58.331273
1.412680	58.442522
1.422246	58.405439
1.436024	58.473424
1.445644	58.541409
1.461685	58.423980
1.469210	58.535229
1.478789	58.597033
1.492658	58.627936
1.502231	58.609394
1.511798	58.541409
1.525699	58.677379
1.535274	58.559951
1.549296	58.572311
1.558894	58.578492
1.568472	58.720643
1.582232	58.751545
1.591815	58.757726
1.599355	58.634116
1.615195	58.652658
1.622712	58.782447
1.636131	58.813350
1.645726	58.788628
1.655339	58.695921
1.669083	58.831891
1.678655	58.770087
1.688191	58.794808
1.702180	58.887515
1.711790	58.838072
1.728483	58.881335
1.736016	59.011125
1.745605	58.949320
1.761686	58.912237
1.769200	59.066749
1.778784	59.085290
1.792689	59.066749
1.802273	59.060569
1.811883	59.110012
1.825768	59.011125
1.835338	59.079110
1.849264	58.974042
1.858842	58.980222
1.868448	58.986403
1.882225	59.029666
1.891813	59.023486
1.899319	59.122373
1.915140	59.011125
1.922662	58.998764
1.936015	59.029666
1.945607	59.023486
1.955191	58.998764
1.968895	59.011125
1.978520	59.011125
1.986017	59.054388
2.001981	59.128554
2.011555	59.066749
2.025443	59.110012
2.035083	59.147095
2.042621	59.023486
2.058808	59.134734
2.068436	59.091471
2.075938	59.017305
2.091900	59.060569
2.101521	59.140915
2.109099	59.110012
2.125016	59.011125
2.132573	59.165637
2.148501	59.004944
2.158142	58.998764
2.165723	59.110012
2.181534	59.029666
2.189132	59.140915
2.198757	59.116193
2.214859	59.023486
2.222416	59.017305
2.238387	59.153276
2.245923	58.992583
2.255554	58.986403
2.271362	59.017305
2.278953	59.023486
2.288576	59.023486
2.305270	59.103832
2.314952	59.097651
2.328788	59.042027
2.338481	59.122373
2.348181	59.140915
2.361912	59.004944
2.371583	59.011125
2.379155	59.091471
2.394912	59.054388
2.402446	59.054388
2.418393	59.048208
2.427974	59.048208
2.435524	59.048208
2.451509	59.048208
2.459036	59.048208
2.468638	59.048208
2.484670	59.048208
2.492211	59.048208
2.501815	59.048208
2.515804	59.048208
2.525393	59.048208
2.541360	59.048208
2.548904	59.048208
2.558541	59.048208
2.572386	59.048208
2.581994	59.048208
2.591597	59.048208
2.605469	59.048208
2.615102	59.048208
2.628843	59.048208
2.638423	59.048208
2.647986	59.048208
2.661907	59.048208
2.671525	59.048208
2.679030	59.048208
2.695090	59.048208
2.704694	59.048208
2.718657	59.048208
2.728287	59.048208
2.737860	59.048208
2.751690	59.048208
2.761282	59.048208
2.768839	59.048208
2.785062	59.048208
2.794653	59.048208
2.802203	59.048208
2.818329	59.048208
2.828018	59.048208
2.841871	59.048208
2.851624	59.048208
2.861379	59.048208
2.878598	59.048208
2.888381	59.048208
2.898109	59.048208
2.912151	59.048208
2.921833	59.048208
2.935592	59.048208
2.945249	59.048208
2.954889	59.048208
2.968704	59.048208
2.978339	59.048208
2.987993	59.048208
3.001812	59.048208
3.011457	59.048208
3.025242	59.048208
3.034911	59.048208
3.044552	59.048208
3.058583	59.048208
3.068240	59.048208
3.077869	59.048208
3.091729	59.048208
3.101374	59.048208
3.115114	59.048208
3.124788	59.048208
3.134405	59.048208
3.148267	59.048208
3.157906	59.048208
3.165486	59.048208
3.181327	59.048208
3.188867	59.048208
3.198545	59.048208
3.214549	59.048208
3.222115	59.048208
3.238122	59.048208
3.247726	59.048208
3.255352	59.048208
3.271212	59.048208
3.278788	59.048208
3.288436	59.048208
3.302233	59.048208
3.311923	59.048208
3.327741	59.048208
3.335332	59.048208
3.344981	59.048208
3.361065	59.048208
3.368640	59.048208
3.378292	59.048208
3.392120	59.048208
3.401763	59.048208
3.415542	59.048208
3.425212	59.048208
3.434869	59.048208
3.451665	59.048208
3.461364	59.048208
3.471062	59.048208
3.484680	59.048208
3.494334	59.048208
3.508077	59.048208
3.517801	59.048208
3.525411	59.048208
3.541211	59.048208
3.548790	59.048208
3.558497	59.048208
3.574339	59.048208
3.581968	59.048208
3.591679	59.048208
3.605337	59.048208
3.615053	59.048208
3.631077	59.048208
3.638690	59.048208
3.648390	59.048208
3.662105	59.048208
3.671823	59.048208
3.681546	59.048208
3.695248	59.048208
3.704947	59.048208
3.718634	59.048208
3.728350	59.048208
3.738076	59.048208
3.751757	59.048208
3.761464	59.048208
3.771159	59.048208
3.785142	59.048208
3.794841	59.048208
3.808506	59.048208
3.818219	59.048208
3.827907	59.048208
3.841683	59.048208
3.851393	59.048208
3.861088	59.048208
3.874748	59.048208
3.884431	59.048208
3.892045	59.048208
3.907887	59.048208
3.917570	59.048208
3.931517	59.048208
3.941224	59.048208
3.950929	59.048208
3.964647	59.048208
3.974341	59.048208
3.981939	59.048208
3.997789	59.048208
4.005381	59.048208
4.022017	59.048208
4.031721	59.048208
4.041422	59.048208
4.055088	59.048208
4.064796	59.048208
4.074497	59.048208
4.088167	59.048208
4.097876	59.048208
4.111581	59.048208
4.121293	59.048208
4.130973	59.048208
4.144709	59.048208
4.154401	59.048208
4.164102	59.048208
